"Var1","Freq"
"三月底",2
"三出",1
"三立",6
"三任",1
"三名",2
"三字經",3
"三年",19
"三成",2
"三次",1
"三百",4
"三百六十",1
"三百萬元",1
"三至",1
"三足鼎立",4
"三芝",1
"三度",1
"三思",2
"三星",5
"三段",1
"三個",15
"三倍",2
"三家",1
"三座",1
"三級",1
"三高",1
"三強",1
"三票",1
"三處",3
"三部",1
"三期",4
"三筆",1
"三進",1
"三歲",2
"三萬",2
"三萬人",2
"三萬八千",1
"三萬元",9
"三萬名",1
"三號",1
"三種",2
"三億",1
"三線",1
"三點",1
"三職",1
"三鐵",1
"三讀通過",2
"上下",2
"上千人",1
"上升",2
"上午",75
"上北",1
"上半年",2
"上去",5
"上台",20
"上司",1
"上市",2
"上任",51
"上旬",2
"上次",16
"上百",5
"上百年",2
"上衣",1
"上車",1
"上到",1
"上周",1
"上屆",1
"上放",1
"上林",1
"上前",1
"上映",3
"上架",3
"上述",3
"上面",11
"上香",2
"上個",3
"上個月",3
"上海",15
"上班",20
"上班時間",1
"上班族",2
"上級",1
"上陣",2
"上常",1
"上陳情",1
"上報",2
"上場",1
"上街",7
"上週",8
"上週四",1
"上傳",1
"上會",1
"上萬",1
"上路",11
"上演",3
"上漲",4
"上算",1
"上綱",1
"上網",20
"上銬",1
"上樑不正下樑歪",2
"上稿",3
"上線",4
"上課",2
"上頭",1
"上還",1
"下一代",1
"下才",1
"下卅",1
"下午",68
"下方",3
"下令",3
"下半年",1
"下半身",1
"下去",13
"下台",29
"下任",3
"下成",1
"下旬",1
"下次",4
"下步",1
"下來",22
"下到",4
"下周",2
"下屆",12
"下注",2
"下雨",3
"下要",2
"下降",11
"下書",1
"下班",3
"下區",1
"下設",1
"下勝選",1
"下場",1
"下游",2
"下發",1
"下週",9
"下週一",1
"下滑",4
"下腰",1
"下跪",3
"下達",1
"下標",1
"下戰",4
"下屬單位",1
"久而久之",5
"久病",1
"凡事",1
"凡於",1
"千人",1
"千人到",1
"千元",1
"千戶",1
"千名",1
"千多元",1
"千里",3
"千張",2
"千萬",5
"千萬元",1
"千億",2
"千層",1
"千篇一律",1
"叉腰",1
"口不選",1
"口舌",1
"口服",2
"口紅",1
"口袋",2
"口感",4
"口碑",2
"口罩",1
"口號",5
"口稱",1
"口算",1
"口誤",2
"口說",2
"土土",10
"土生土長",3
"土地",439
"土耳其",6
"土耳其政府",6
"土城",1
"土徵",1
"土壤",1
"士林",12
"士林區",7
"士氣",1
"夕陽",1
"大力",3
"大大",2
"大大小小",1
"大小",1
"大戶",3
"大方向",3
"大火",1
"大半",2
"大可",1
"大台北",6
"大失所望",1
"大白癡",1
"大任",1
"大同",4
"大同區",9
"大地",1
"大多",6
"大多數",1
"大好",8
"大安",14
"大安區",8
"大成",2
"大老",6
"大至",2
"大衣",1
"大串聯",1
"大伯父",1
"大位",3
"大吵",1
"大尾",2
"大局",4
"大批",3
"大改",1
"大步",3
"大使",2
"大使館",2
"大受",1
"大受歡迎",1
"大拇指",2
"大放送",1
"大放厥詞",1
"大於",2
"大法官",1
"大玩",5
"大直明",3
"大門",7
"大雨",3
"大前提",3
"大哉問",1
"大型",9
"大型活動",8
"大城",2
"大帝",1
"大怒",1
"大約",4
"大致",3
"大要",1
"大軍",1
"大家",147
"大師",2
"大案",2
"大病",1
"大笑",12
"大逆轉",1
"大馬",1
"大馬路",2
"大高雄",1
"大國",1
"大將",1
"大專",1
"大專院校",1
"大掛",1
"大淫窟",1
"大略",1
"大異其趣",1
"大眾",6
"大祥",8
"大規模",5
"大連",2
"大部分",6
"大陸",13
"大勝",1
"大喊",5
"大幅",4
"大減",2
"大湖山莊",1
"大街",1
"大量",3
"大隊",2
"大廈",1
"大愛",1
"大會",5
"大概",7
"大肆宣揚",1
"大肆宣傳",1
"大腦",1
"大遊",2
"大運",64
"大道",5
"大綠",1
"大聚會",1
"大腿",2
"大蒜素",2
"大酸",1
"大餅",4
"大廠",1
"大撈",1
"大樂",1
"大樓",16
"大稻",6
"大罵",3
"大談",6
"大賣",1
"大學",31
"大學生",2
"大學校長",2
"大戰",2
"大獨",2
"大輸",2
"大選",19
"大錢",2
"大頭",2
"大頭照",2
"大餐",1
"大龍",1
"大龍峒",4
"大聲",10
"大舉",1
"大虧",1
"大壞",4
"大贏",3
"大彎",22
"大彎北",1
"大權",1
"大驚",1
"大灣",5
"大觀",3
"女人",2
"女友",1
"女兒",14
"女性",5
"女高",1
"女職員",1
"子女",3
"子子孫孫",1
"子弟兵",4
"子孫",1
"子彈",1
"小女孩",1
"小子",2
"小小",2
"小心",2
"小卡",1
"小平",8
"小吃攤",1
"小至",2
"小步",1
"小事",2
"小到",1
"小姐",1
"小店",2
"小朋友",17
"小金庫",2
"小型",1
"小型車",4
"小孩",10
"小孩子",2
"小巷",1
"小看",1
"小英",3
"小時",15
"小病",1
"小組",30
"小組會",2
"小袋",1
"小規模",1
"小野",8
"小凱",5
"小幅",1
"小提琴",2
"小棧",2
"小腹",1
"小綠",1
"小腿",1
"小餅",2
"小編",2
"小學",2
"小聲",1
"小禮",1
"小雞",5
"小覷",2
"山包",1
"山地",1
"山居",8
"山林",1
"山花",1
"山洞",1
"山海關",4
"山站",1
"山區",26
"山鶯線",1
"川金會",3
"川普",2
"川普才",1
"工作",41
"工作人員",3
"工作坊",4
"工作者",10
"工作室",2
"工具",7
"工者",2
"工時",3
"工務",2
"工務局",14
"工商",2
"工商業",2
"工程",34
"工程師",1
"工程處",2
"工程款",2
"工程費",1
"工程隊",1
"工程預算",4
"工嗎",1
"工會",3
"工業",2
"工資",3
"工廠",3
"已上",1
"已久",1
"已回",1
"已成",4
"已收",1
"已死",1
"已函",1
"已到",1
"已拉下",4
"已拉起",1
"已於",2
"已花",1
"已非",1
"已派",1
"已涉",1
"已送",1
"已婚",1
"已登記",2
"已著手",1
"已經",99
"已過",1
"已過期",1
"已達成",1
"已蓋",1
"已請",2
"已燒",1
"已獲",3
"干預",5
"干擾",3
"才行",2
"才剛",1
"才能",23
"才造",1
"才華",1
"不一",4
"不了",1
"不二",2
"不卜",1
"不大",11
"不小",1
"不已",1
"不才",1
"不中用",1
"不予",2
"不公",3
"不分",6
"不切實際",2
"不太",5
"不太可能",2
"不太好",1
"不太熟悉",1
"不少",49
"不付",6
"不以",5
"不出",1
"不加",1
"不去",3
"不可",5
"不失",2
"不平",2
"不必",9
"不必要",2
"不甘示弱",1
"不用",24
"不用說",1
"不先",1
"不再",12
"不合",1
"不合邏輯",1
"不同",47
"不向",1
"不回",2
"不多",2
"不好",34
"不好意思",4
"不好過",1
"不如",4
"不守",1
"不成",3
"不成問題",1
"不死",1
"不死心",1
"不自提",2
"不至於",3
"不行",4
"不住",3
"不作",1
"不免",2
"不利",3
"不妥",2
"不孝子",1
"不忮不求",1
"不改",2
"不肖",2
"不良",2
"不見",4
"不見得",1
"不走",1
"不足",18
"不足以",2
"不佳",12
"不來",1
"不到",18
"不定",1
"不定期",1
"不宜",9
"不幸",2
"不怕",5
"不拆",1
"不明",7
"不易",1
"不爭",1
"不知",15
"不知好歹",3
"不知所措",1
"不知情",4
"不便",10
"不信",1
"不後語",1
"不畏",1
"不相上下",9
"不相往來",1
"不耐",2
"不要",112
"不負責任",3
"不降",1
"不限",2
"不容",2
"不弱",1
"不拿錢",4
"不挺",1
"不料",3
"不時",1
"不涉",1
"不缺",1
"不能",62
"不起",1
"不配",2
"不高",5
"不停",2
"不參",1
"不唱",2
"不夠",17
"不將",1
"不帶",3
"不常",1
"不強",5
"不得",6
"不得不",1
"不得而知",1
"不惜",2
"不掛",1
"不深",1
"不理",2
"不符",4
"不鳥北",1
"不備",1
"不啻",1
"不堪",1
"不堪一擊",1
"不堪回首",1
"不提",2
"不敢",26
"不敢當",1
"不曾",1
"不然",14
"不痛不癢",1
"不發",2
"不等",1
"不答",1
"不給",1
"不買",9
"不須",3
"不僅",48
"不僅如此",1
"不想",17
"不愛",1
"不慎",1
"不會",203
"不準",2
"不溯",2
"不當",5
"不禁",1
"不義",2
"不聘管",2
"不解",1
"不該",10
"不詳",1
"不過",126
"不像",4
"不實",4
"不對",2
"不對勁",1
"不滿",50
"不盡",1
"不稱職",1
"不算",6
"不管",26
"不管怎樣",3
"不蓋",3
"不認",4
"不需",6
"不熟",6
"不瞎",1
"不談",1
"不論",9
"不適",7
"不戰",1
"不謀而合",1
"不輸",3
"不選",11
"不選呢",2
"不選滿",1
"不選黨",1
"不遺餘力",2
"不錯",11
"不幫",2
"不應",7
"不講",1
"不斷",24
"不斷擴大",1
"不藍不綠",1
"不難",1
"不願",19
"不釋",1
"不歡而散",2
"不聽使喚",1
"不變",5
"不讓",2
"中下旬",1
"中小",2
"中小學",3
"中山",19
"中午",13
"中天",1
"中心",31
"中文",1
"中方",3
"中以",1
"中右",1
"中外",1
"中央",61
"中央社",2
"中央政府",2
"中央氣象局",1
"中央黨部",3
"中正",12
"中生",6
"中生代",9
"中立",4
"中企",4
"中先",1
"中共",5
"中式",1
"中旬",2
"中老年人",1
"中西",2
"中投",1
"中秀出",2
"中見",1
"中武",1
"中信",2
"中信銀行",2
"中則",2
"中南部",5
"中度",2
"中指",1
"中段",1
"中看",1
"中研院",2
"中秋節",2
"中美",1
"中埔山",2
"中時",2
"中涉",1
"中國",560
"中國時報",1
"中將",1
"中常會",1
"中途",3
"中連",1
"中部",2
"中暑",2
"中期",1
"中痛",2
"中等",1
"中華",2
"中華文化",4
"中華民國",5
"中視",1
"中間",4
"中會",2
"中路",1
"中福村",1
"中福溪",1
"中說",2
"中廣案",1
"中影",1
"中箭落馬",2
"中輟",1
"中興",1
"中興大學",3
"中興通訊",2
"中選",1
"中環",1
"中斷",1
"中繼",11
"之一",11
"之力",2
"之上",2
"之下",4
"之中",4
"之六",1
"之心",1
"之心會",2
"之手",2
"之王",2
"之外",6
"之列",1
"之名",3
"之邦",3
"之事",2
"之初",1
"之夜",5
"之所以",4
"之爭",2
"之空側",1
"之前",19
"之姿",1
"之後",50
"之星",1
"之計",1
"之家",1
"之差",1
"之旅",2
"之時",2
"之財",1
"之馬",4
"之深",1
"之間",8
"之感",1
"之虞",1
"之路",2
"之道",1
"之福",1
"之稱",1
"之際",1
"之餘",4
"之戰",1
"之變",1
"予以",4
"互打",1
"互相",8
"互相衝突",1
"互動",10
"互槓",2
"五一勞動節",6
"五七",1
"五二",1
"五人",1
"五十七",2
"五十七個",1
"五十八",1
"五十八年",1
"五十五",2
"五十元",1
"五十六",2
"五十年",2
"五千",1
"五千萬",1
"五大",4
"五六",2
"五六個",1
"五日",2
"五月",30
"五四",1
"五年",7
"五次",2
"五百",3
"五百元",2
"五百名",1
"五百年",2
"五位",2
"五屆",2
"五所",1
"五花八門",3
"五星",11
"五個",2
"五常",1
"五條",1
"五棟",1
"五週年",2
"五萬",5
"五萬元",2
"五萬名",1
"五輕",1
"什麼",100
"什麼樣",7
"仁至義盡",1
"仁愛",9
"仇人",8
"仇恨",3
"今午",1
"今天",188
"今天上午",33
"今天下午",10
"今日",17
"今北",2
"今回",2
"今年",110
"今年年初",1
"今年年底",2
"今年初",2
"今年底",5
"今早",24
"今則",6
"今赴",3
"今赴北",4
"今起",3
"今將",2
"今將童",1
"今晚",10
"今發布",1
"今開",1
"介入",4
"介紹",8
"仍太低",1
"仍未解",2
"仍具",1
"仍受",1
"仍要",2
"仍將",1
"仍略",3
"仍喬",1
"仍握",1
"仍然",6
"仍須",2
"仍會",6
"仍會用",1
"仍認",1
"仍輸",1
"仍舊",1
"仍霧裡",1
"允許",5
"允諾",1
"元大",1
"元旦",1
"元老",1
"元氣",2
"元素",3
"元募",1
"內中",1
"內心",1
"內外",4
"內地",1
"內局",1
"內所",1
"內東",2
"內政部",15
"內政部長",3
"內科",16
"內英派",1
"內要",1
"內容",55
"內鬥",2
"內將",1
"內竟",1
"內部",24
"內湖",20
"內湖區",6
"內買",1
"內裝",2
"內幕",2
"內閣",1
"內需",6
"內應",2
"公分",2
"公尺",3
"公文",2
"公斤",7
"公司",47
"公布",54
"公平",5
"公平正義",3
"公平性",1
"公幼",2
"公幼採",1
"公正",2
"公民",8
"公民權",2
"公用",1
"公用事業",1
"公立",7
"公共",48
"公共安全",8
"公共利益",1
"公共事務",3
"公共政策",1
"公共設施",7
"公宅",11
"公安",4
"公托",1
"公佈",5
"公告",11
"公投",29
"公私",1
"公車",28
"公車站",1
"公帑",8
"公所",4
"公物",3
"公信力",2
"公約",4
"公家",2
"公家機關",2
"公益",4
"公益活動",1
"公務",9
"公務人員",3
"公務員",13
"公教",1
"公頃",19
"公寓",2
"公然",4
"公然侮辱",1
"公評",5
"公費",1
"公開",67
"公開場合",1
"公園",95
"公會",4
"公路",2
"公運處",1
"公劃",21
"公辦",6
"公營",1
"公職",8
"公職人員",1
"公關",2
"公權力",2
"公聽會",1
"六七",1
"六二五",1
"六十",1
"六十一",1
"六十八",1
"六十三",2
"六十三個",1
"六十五歲",3
"六十名",2
"六十年",1
"六十個",1
"六六",2
"六分之一",1
"六日",3
"六月",5
"六四",1
"六年",7
"六成",1
"六百",1
"六百萬元",1
"六星",1
"六個",1
"六個月",2
"六棟",3
"六項",1
"六歲",1
"六萬",1
"六萬元",2
"六億",1
"六億元",2
"六檔",1
"冗事",1
"冗員",1
"分工",3
"分不清",2
"分中",1
"分公司",1
"分化",1
"分文未取",1
"分布",1
"分成",1
"分至",1
"分別",17
"分局",10
"分局長",11
"分岔",1
"分貝",1
"分析",23
"分析師",1
"分歧",3
"分則",2
"分流",1
"分界線",2
"分家",2
"分校",1
"分配",1
"分院",2
"分區",5
"分散",1
"分散式",1
"分給",1
"分裂",16
"分量",2
"分開",3
"分暖場",1
"分會",3
"分道揚鑣",1
"分際",4
"分類",1
"分鐘",14
"分贓",1
"分攤",1
"切身",2
"切割",1
"切碎",1
"勾結",1
"化石",2
"化成",1
"化身",4
"化素",1
"化解",2
"化學原料",1
"匹敵",1
"卅七",4
"卅人",1
"卅三",3
"卅五",1
"卅分",2
"卅日",1
"卅格",1
"升任",1
"升官",1
"升降梯",5
"升格",9
"升學",1
"午餐",3
"友人",4
"友友",1
"友台",1
"友好",4
"友好關係",1
"友邦",2
"友柯",13
"友情",3
"友善",14
"反以",1
"反台",2
"反正",3
"反共",2
"反年",49
"反成",1
"反而",20
"反批",1
"反抗",1
"反其道",1
"反指",1
"反映",13
"反柯",45
"反柯上",1
"反柯大",5
"反柯罵",1
"反省",1
"反背",2
"反軍改",5
"反面",1
"反面教材",1
"反差",1
"反核時",1
"反問",22
"反感",2
"反過來",1
"反對",49
"反對方",2
"反說",1
"反酸",2
"反駁",6
"反增",1
"反彈",43
"反撲",1
"反潛機",1
"反蔡",1
"反諷",5
"反應",6
"反擊",2
"反證",1
"反讓",1
"反觀",2
"壬鍵",1
"天人",1
"天上掉",1
"天上聖母",9
"天下",3
"天下本無",2
"天下第一",1
"天內",1
"天公",1
"天天",3
"天文",1
"天王",1
"天到",1
"天底下",4
"天空",1
"天花板",1
"天軍",1
"天氣",2
"天氣晴朗",1
"天堂",2
"天將",6
"天連假",1
"天晴",1
"天然",3
"天然氣",5
"天會",1
"天經地義",1
"天團",1
"天橋",1
"天燈",4
"天龍",1
"太久",9
"太大",9
"太小",1
"太太",5
"太少",1
"太平洋",3
"太多",9
"太多太多",1
"太早",1
"太老",3
"太低",1
"太快",1
"太長",1
"太差",1
"太弱",4
"太真",1
"太高",2
"太常",2
"太強",2
"太晚",1
"太累",1
"太貴",5
"太陽",16
"太過",2
"太慢",2
"太遠",3
"太爛",1
"夫人",12
"夫妻",1
"夫婦",3
"少女",5
"少子",1
"少年",4
"少時",1
"少康",2
"少掉",3
"少量",1
"少數",2
"少數黨",1
"少講",1
"少騎",1
"尤其",13
"尺碼",5
"屯土",1
"屯店",1
"巴奈",1
"巴黎",1
"幻想",2
"廿一日",3
"廿七",6
"廿七日",4
"廿九日",1
"廿二",4
"廿二日",5
"廿人",1
"廿八",2
"廿八年",1
"廿三",7
"廿三日",1
"廿五",5
"廿五日",3
"廿元",1
"廿六",1
"廿四",3
"廿四日",1
"廿年",2
"廿萬",1
"引入",1
"引用",8
"引來",6
"引述",4
"引起",19
"引起共鳴",1
"引發",42
"引進",7
"引導",4
"引戰",1
"引爆",1
"心力",1
"心上",1
"心口不一",1
"心中",8
"心心",4
"心心還",1
"心平氣",2
"心生",1
"心目",1
"心血管",1
"心志",1
"心非",1
"心思",1
"心疼",1
"心動",1
"心情",4
"心理",7
"心理治療",5
"心理準備",2
"心創",10
"心猿意馬",1
"心瑜",1
"心裡",2
"心裡面",1
"心態",5
"心慧",75
"心聲",3
"心願",1
"心臟",2
"戶外",1
"戶外運動",1
"戶政事務",1
"戶籍",2
"戶籍地",1
"手上",1
"手下",1
"手工",3
"手中",1
"手手",1
"手忙腳亂",1
"手作",7
"手法",6
"手持",1
"手指",1
"手指頭",4
"手段",6
"手將",2
"手淫",1
"手術",1
"手術室",1
"手部",1
"手腕",1
"手滑",1
"手腳",1
"手榴彈",1
"手銬",1
"手寫",1
"手機",13
"手機帶",1
"手藝",2
"手續費",1
"扎根",2
"支付",2
"支出",12
"支出費用",2
"支用",2
"支持",158
"支持者",51
"支持率",1
"支票",1
"支援",6
"支僅",1
"支撐",5
"支應",2
"文山",4
"文中",3
"文化",116
"文化局",24
"文化底蘊",2
"文化部",1
"文化部長",3
"文化衝突",1
"文史",1
"文件",2
"文向民眾",1
"文字",5
"文字遊戲",4
"文沒",1
"文昌",1
"文明城市",3
"文物",3
"文青",1
"文則",9
"文宣",1
"文宣則",1
"文宣部",1
"文討",1
"文基會",1
"文教",1
"文章",5
"文創",18
"文博會",4
"文智",1
"文湖線",1
"文傳",1
"文資",24
"文資法",5
"文說",9
"文嬋",3
"文學家",1
"文總",1
"文膽",9
"方仰寧",2
"方向",19
"方式",60
"方法",11
"方便",6
"方面",10
"方案",17
"方賓照",66
"方證",1
"日大鬧",2
"日子",2
"日才",2
"日文",1
"日止",1
"日本",13
"日名",1
"日至",6
"日前",93
"日後",2
"日柯",1
"日益",1
"日起",4
"日將",2
"日常",1
"日晚",1
"日盛",6
"日復一日",1
"日期",2
"日貼",1
"日開",1
"日照",2
"日遊",1
"日漸",1
"日趨",1
"日還",1
"日麗",2
"月份",4
"月初",5
"月底",8
"月將",3
"月票",19
"月備",2
"月間",1
"月薪",1
"木材",1
"木柵",17
"木馬",1
"木頭",3
"欠缺",1
"欠款",3
"欠費",20
"欠債",2
"欠電",1
"欠繳",2
"止北市",1
"止血",3
"止步",1
"歹勢",1
"比不上",1
"比方說",1
"比去",1
"比例",14
"比柯",1
"比特",7
"比起",1
"比做",1
"比率",6
"比喻",1
"比照",7
"比照辦理",1
"比較",56
"比較完善",1
"比較複雜",1
"比對",8
"比鄰",1
"比賽",5
"毛病",5
"毛澤東",3
"毛澤東故居",1
"水上",3
"水下",1
"水污染",1
"水利",6
"水利局",1
"水利會",8
"水災",5
"水岸",5
"水果",2
"水泥",5
"水門",1
"水城",1
"水面",1
"水區",2
"水陸",1
"水鳥",5
"水壺",1
"水源",1
"水準",2
"水溫",3
"水資源",2
"水路",4
"水漲船高",1
"水舞",1
"水質",14
"火力",1
"火力發電廠",3
"火山",1
"火災",13
"火冒三丈",2
"火球",1
"火熱",1
"火線",4
"火燒",2
"父母",7
"父親",5
"片中",1
"片段",1
"片面",1
"牛仔",1
"牛糞",1
"王八蛋",2
"王文麟",1
"王世",4
"王世堅",41
"王先",1
"王助",1
"王孝維",11
"王孝維向",2
"王孝維則",1
"王育敏",1
"王欣儀",1
"王者興",2
"王俊成",1
"王則",1
"王威",7
"王時",1
"王浩",2
"王牌",1
"王閔",2
"王閔生",5
"王新展",2
"王說",4
"王賓",1
"王還",2
"王駿杰",2
"王鴻薇",24
"王鴻薇則",2
"王藝",6
"王獻極",3
"世人",1
"世代",11
"世代交替",2
"世宗",13
"世界",26
"世界末日",2
"世界衛生",3
"世堅",1
"世傑",6
"世貿",2
"世襲",2
"主人",1
"主打",3
"主任",17
"主因",6
"主攻",1
"主呱吉",2
"主委",50
"主持",22
"主持人",41
"主要",14
"主計",2
"主席",76
"主桌",1
"主秘林",2
"主能",2
"主動",18
"主唱",1
"主張",30
"主場",1
"主軸",7
"主意",4
"主管",5
"主管機關",7
"主罰",1
"主導",6
"主辦",9
"主辦方",4
