"Var1","Freq"
"一席",2
"了解",1
"二周",1
"人士",3
"人事",2
"人脈",1
"十大",1
"下周",1
"子弟兵",2
"小英",2
"工商",1
"工運",1
"中央黨部",1
"之所以",1
"之前",1
"五缺",1
"今天",1
"內定",1
"內容",1
"內部",1
"分量",1
"手法",1
"文生",6
"文宣部",1
"月底",1
"火線",1
"父親",1
"主任",2
"主委",1
"主要",1
"代表",1
"以陳菊",1
"出任",1
"出訪",1
"加速",1
"包括",1
"北上",3
"召開",2
"可作",1
"台北",1
"台北市長",1
"台灣",2
"史瓦濟蘭",1
"司法",1
"市長",2
"市政",1
"打頭",1
"未來",2
"本周",1
"民進黨",1
"由高雄",1
"立法院",1
"任職",1
"先前",1
"各種",1
"地位",1
"她將",1
"年代",2
"年來",1
"年金",2
"年時",1
"成果",1
"次長",2
"此一",1
"此外",1
"行政",1
"行政院",1
"行銷",1
"佈局",1
"利用",1
"助理",1
"呂雪",1
"呈現",1
"告一段落",1
"局長",2
"形式",1
"扮演",1
"投資",1
"改革",3
"改變",2
"決由常次",1
"角色",1
"迄今",1
"那些",1
"並未",1
"兩年",2
"兩岸關係",1
"其中",1
"協調",1
"周三",1
"委員",1
"尚未",1
"居多",1
"欣賞",1
"社會",1
"空出",1
"近來",1
"青年",1
"青輔會",1
"亮點",1
"前瞻",1
"姚文智",1
"威望",1
"宣布",2
"室主任",1
"建設",1
"建議",1
"很早",1
"指標",1
"政次",2
"政府",1
"政治",2
"政務",1
"政策",1
"政績",1
"施政",2
"昨天",1
"相當",1
"英文",3
"重大",2
"重要",1
"陌生",1
"面對面",1
"韋琳",1
"祕書長",3
"能源",2
"起雲",1
"陣線",1
"高市",1
"高雄",1
"高雄市",2
"參考",1
"參選人",1
"國會",1
"國營事業",1
"執政",1
"基礎",1
"將以",1
"將屆",1
"專委",1
"專門",1
"專訪",4
"庶民",1
"強化",1
"接手",1
"接任",3
"接受",2
"推動",1
"深入",1
"率先",1
"產業",2
"盛傳",1
"規劃",1
"透露",1
"這項",1
"創新",1
"勝任",1
"勞工",2
"單槍匹馬",1
"媒體",2
"彭女",1
"曾任",2
"曾茂興",1
"發展",2
"發展部",1
"等待",1
"結構",1
"菊姐",4
"虛位以待",1
"新聞",1
"業務",1
"溝通",1
"督導",1
"經部",1
"經發局",3
"經濟",1
"經濟部",4
"經營",1
"解決",1
"跟進",1
"運動",2
"電視",1
"預告",1
"預計",2
"預錄",2
"團隊",1
"幕僚",2
"暢談",1
"端出",1
"綠委",1
"說明",1
"輔選",1
"領袖",1
"履新",2
"播出",1
"盤點",1
"確定",1
"論述",1
"質詢",1
"據悉",2
"親上",1
"賴揆",1
"遺缺",1
"應可",1
"總統",6
"總統府",4
"總體經濟",1
"職位",2
"職務",1
"藍圖",1
"轉型",2
"轉政次",1
"證實",2
"關係",2
"議會",1
"黨中央",1
"黨政",2
"黨團",1
"邏輯",1
